PID,Gene,Code,COG,Product,Length,Synonym,IsORF,ATG,TGA,IsBlankSegment
NP_418434.1,purH,,,bifunctional AICAR transformylase/IMP cyclohydrolase,1590,b4006,True,434121,435710,False
,rrsE,,,16S ribosomal RNA,1542,b4007,True,433506,431965,False
,gltV,,,tRNA-Glu,76,b4008,True,431879,431804,False
,rrlE,,,23S ribosomal RNA,2904,b4009,True,431610,428707,False
,rrfE,,,5S ribosomal RNA,120,b4010,True,428613,428494,False
NP_418435.1,yjaA,,,stress response protein,384,b4011,True,428419,428036,False
NP_418436.1,yjaB,,,peptidyl-lysine N-acetyltransferase YjaB,444,b4012,True,427530,427973,False
NP_418437.1,metA,,,homoserine O-succinyltransferase,930,b4013,True,427373,426444,False
NP_418438.1,aceB,,,malate synthase A,1602,b4014,True,426175,424574,False
NP_418439.1,aceA,,,isocitrate lyase,1305,b4015,True,424544,423240,False
NP_418440.1,aceK,,,isocitrate dehydrogenase kinase/phosphatase,1737,b4016,True,423057,421321,False
,aceK-int,,,small RNA AceK-int,85,b4830,True,422774,422690,False
NP_418441.1,arpA,,,regulator of acetyl CoA synthetase,2187,b4017,True,419166,421352,False
NP_418442.2,iclR,,,DNA-binding transcriptional repressor IclR,825,b4018,True,418025,418849,False
NP_418443.1,metH,,,cobalamin-dependent methionine synthase,3684,b4019,True,417825,414142,False
NP_418444.1,yjbB,,,putative inorganic phosphate export protein YjbB,1632,b4020,True,413922,412291,False
NP_418445.1,pepE,,,peptidase E,690,b4021,True,411511,412200,False
NP_418446.1,rluF,,,23S rRNA pseudouridine(2604) and tRNA(Tyr) pseudouridine(35) synthase,873,b4022,True,411299,410427,False
NP_418447.1,yjbD,,,DUF3811 domain-containing protein YjbD,273,b4023,True,410022,410294,False
NP_418448.1,lysC,,,aspartate kinase III,1350,b4024,True,408420,409769,False
NP_418449.1,pgi,,,glucose-6-phosphate isomerase,1650,b4025,True,407895,406246,False
NP_418450.1,yjbE,,,uncharacterized protein YjbE,243,b4026,True,405747,405505,False
NP_418451.4,yjbF,,,lipoprotein YjbF,639,b4027,True,405391,404753,False
NP_418452.1,yjbG,,,capsule biosynthesis GfcC family protein YjbG,738,b4028,True,404756,404019,False
NP_418453.1,yjbH,,,putative lipoprotein YjbH,2097,b4029,True,404019,401923,False
YP_001165332.1,yjbT,,,PF17089 family protein YjbT,279,b4620,True,401598,401876,False
NP_418454.1,psiE,,,putative phosphate starvation-inducible protein PsiE,411,b4030,True,401328,400918,False
NP_418455.1,xylE,,,D-xylose:H(+) symporter,1476,b4031,True,399399,400874,False
,malH,,,small regulatory RNA MalH,103,b4807,True,399020,399122,False
NP_418456.1,malG,,,maltose ABC transporter membrane subunit MalG,891,b4032,True,398137,399027,False
NP_418457.1,malF,,,maltose ABC transporter membrane subunit MalF,1545,b4033,True,396578,398122,False
NP_418458.1,malE,,,maltose ABC transporter periplasmic binding protein,1191,b4034,True,395234,396424,False
NP_418459.1,malK,,,maltose ABC transporter ATP binding subunit,1116,b4035,True,394869,393754,False
NP_418460.1,lamB,,,maltose outer membrane channel/phage lambda receptor protein,1341,b4036,True,393682,392342,False
NP_418461.1,malM,,,maltose regulon periplasmic protein,921,b4037,True,392099,391179,False
NP_418463.4,ubiC,,,chorismate lyase,498,b4039,True,389147,388650,False
NP_418464.1,ubiA,,,4-hydroxybenzoate octaprenyltransferase,873,b4040,True,388637,387765,False
NP_418465.4,plsB,,,glycerol-3-phosphate 1-O-acyltransferase,2424,b4041,True,385187,387610,False
NP_418466.1,dgkA,,,diacylglycerol kinase,369,b4042,True,385016,384648,False
NP_418467.1,lexA,,,DNA-binding transcriptional repressor LexA,609,b4043,True,384538,383930,False
NP_418468.3,dinF,,,DNA damage-inducible protein F,1380,b4044,True,383911,382532,False
NP_418469.1,yjbJ,,,putative stress response protein YjbJ,210,b4045,True,382416,382207,False
NP_418470.4,zur,,,DNA-binding transcriptional repressor Zur,516,b4046,True,381650,382165,False
NP_418471.1,yjbL,,,uncharacterized protein YjbL,255,b4047,True,381332,381078,False
NP_418472.1,yjbM,,,DUF2713 domain-containing protein YjbM,708,b4048,True,381054,380347,False
NP_418473.3,dusA,,,tRNA-dihydrouridine synthase A,1038,b4049,True,379984,378947,False
NP_418474.4,pspG,,,phage shock protein G,243,b4050,True,378813,378571,False
,pspH,,,small regulatory RNA PspH,111,b4758,True,378514,378404,False
NP_418475.1,qorA,,,putative quinone oxidoreductase 1,984,b4051,True,377422,378405,False
NP_418476.1,dnaB,,,replicative DNA helicase,1416,b4052,True,377339,375924,False
NP_418477.1,alr,,,alanine racemase 1,1080,b4053,True,375871,374792,False
NP_418478.1,tyrB,,,tyrosine aminotransferase,1194,b4054,True,374539,373346,False
YP_001165333.1,yjbS,,,uncharacterized protein YjbS,204,b4621,True,372641,372844,False
NP_418479.1,aphA,,,acid phosphatase/phosphotransferase,714,b4055,True,372239,371526,False
NP_418480.1,yjbQ,,,PF01894 family protein YjbQ,417,b4056,True,371415,370999,False
NP_418481.1,yjbR,,,PF04237 family protein YjbR,357,b4057,True,370995,370639,False
NP_418482.1,uvrA,,,UvrABC excision nuclease subunit A,2823,b4058,True,367782,370604,False
NP_418483.1,ssb,,,ssDNA-binding protein,537,b4059,True,367528,366992,False
NP_418484.4,yjcB,,,uncharacterized protein YjcB,282,b4060,True,366612,366893,False
NP_418485.1,pdeC,,,c-di-GMP phosphodiesterase PdeC,1587,b4061,True,366182,364596,False
NP_418486.1,soxS,,,DNA-binding transcriptional dual regulator SoxS,324,b4062,True,364270,364593,False
NP_418487.1,soxR,,,DNA-binding transcriptional dual regulator SoxR,465,b4063,True,364184,363720,False
,ryjA,,,small RNA RyjA,141,b4459,True,363587,363727,False
NP_418488.1,ghxP,,,guanine/hypoxanthine transporter GhxP,1350,b4064,True,363174,361825,False
NP_418489.1,yjcE,,,putative transporter YjcE,1650,b4065,True,361673,360024,False
NP_418490.1,yjcF,,,pentapeptide repeat-containing protein YjcF,1293,b4066,True,358578,359870,False
NP_418491.1,actP,,,acetate/glycolate:cation symporter,1650,b4067,True,356751,358400,False
NP_418492.1,yjcH,,,DUF485 domain-containing inner membrane protein YjcH,315,b4068,True,356440,356754,False
NP_418493.1,acs,,,acetyl-CoA synthetase (AMP-forming),1959,b4069,True,354282,356240,False
YP_010283918.1,ytcB,,,protein YtcB,57,b4821,True,354042,353986,False
NP_418494.1,nrfA,,,cytochrome c552 nitrite reductase,1437,b4070,True,353889,352453,False
NP_418495.2,nrfB,,,periplasmic nitrite reductase penta-heme c-type cytochrome,567,b4071,True,352408,351842,False
NP_418496.1,nrfC,,,putative menaquinol-cytochrome c reductase 4Fe-4S subunit,672,b4072,True,351845,351174,False
NP_418497.1,nrfD,,,putative menaquinol-cytochrome c reductase subunit NrfD,957,b4073,True,351177,350221,False
NP_418498.1,nrfE,,,putative cytochrome c-type biogenesis protein NrfE,1659,b4074,True,350141,348483,False
NP_418499.1,nrfF,,,putative formate-dependent nitrite reductase complex subunit NrfF,384,b4075,True,348490,348107,False
NP_418500.1,nrfG,,,putative formate-dependent nitrite reductase complex subunit NrfG,597,b4076,True,348110,347514,False
NP_418501.1,gltP,,,glutamate/aspartate : H(+) symporter GltP,1314,b4077,True,347172,345859,False
NP_418502.1,yjcO,,,Sel1 repeat-containing protein YjcO,690,b4078,True,344528,345217,False
NP_418503.1,fdhF,,,formate dehydrogenase H,2148,b4079,True,342287,344434,False
NP_418504.1,mdtP,,,putative multidrug efflux pump outer membrane channel,1467,b4080,True,340623,342089,False
NP_418505.2,mdtO,,,putative multidrug efflux pump subunit MdtO,2052,b4081,True,338575,340626,False
NP_418506.1,mdtN,,,putative multidrug efflux pump membrane fusion protein,1032,b4082,True,337544,338575,False
YP_001165334.1,ytcA,,,putative lipoprotein YtcA,276,b4622,True,337250,337525,False
NP_418507.2,yjcS,,,linear primary-alkylsulfatase,1986,b4083,True,335056,337041,False
NP_418508.1,alsK,,,D-allose kinase,930,b4084,True,333854,334783,False
NP_418509.1,alsE,,,D-allulose-6-phosphate 3-epimerase,696,b4085,True,333175,333870,False
NP_418510.1,alsC,,,D-allose ABC transporter membrane subunit,981,b4086,True,332184,333164,False
NP_418511.1,alsA,,,D-allose ABC transporter ATP binding subunit,1533,b4087,True,330673,332205,False
NP_418512.1,alsB,,,D-allose ABC transporter periplasmic binding protein,936,b4088,True,329611,330546,False
NP_418513.4,alsR,,,DNA-binding transcriptional repressor AlsR,891,b4089,True,328662,329552,False
NP_418514.1,rpiB,,,allose-6-phosphate isomerase/ribose-5-phosphate isomerase B,450,b4090,True,328303,327854,False
YP_026281.1,yjdP,,,protein YjdP,330,b4487,True,327785,327456,False
NP_418516.1,phnP,,,"5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",759,b4092,True,326551,327309,False
NP_418517.1,phnO,,,aminoalkylphosphonate N-acetyltransferase,435,b4093,True,326115,326549,False
NP_418518.1,phnN,,,"ribose 1,5-bisphosphate phosphokinase",558,b4094,True,325571,326128,False
NP_418519.1,phnM,,,RPnTP hydrolase,1137,b4095,True,324435,325571,False
NP_418520.1,phnL,,,methylphosphonate degradation complex subunit PhnL,681,b4096,True,323758,324438,False
YP_026282.1,phnK,,,carbon-phosphorus lyase subunit PhnK,759,b4097,True,322889,323647,False
NP_418522.1,phnJ,,,carbon-phosphorus lyase core complex subunit PhnJ,846,b4098,True,322047,322892,False
NP_418523.1,phnI,,,carbon-phosphorus lyase core complex subunit PhnI,1065,b4099,True,320990,322054,False
NP_418524.1,phnH,,,carbon-phosphorus lyase core complex subunit PhnH,585,b4100,True,320406,320990,False
NP_418525.1,phnG,,,carbon-phosphorus lyase core complex subunit PhnG,453,b4101,True,319957,320409,False
NP_418526.1,phnF,,,putative transcriptional regulator PhnF,726,b4102,True,319231,319956,False
NP_418529.1,phnD,,,phosphonate/phosphate ABC transporter periplasmic binding protein,1017,b4105,True,317301,318317,False
NP_418530.1,phnC,,,phosphonate/phosphate ABC transporter ATP binding subunit,789,b4106,True,316488,317276,False
NP_418531.1,yjdN,,,PF06983 family protein YjdN,444,b4107,True,315912,316355,False
NP_418532.1,yjdM,,,zinc ribbon domain-containing protein YjdM,336,b4108,True,314919,315254,False
NP_418533.1,rdcA,,,regulator of diguanylate cyclase RdcA,2229,b4109,True,314518,312290,False
NP_418534.4,rdcB,,,regulator of diguanylate cyclase RdcB,879,b4110,True,312293,311415,False
NP_418535.1,proP,,,osmolyte:H(+) symporter ProP,1503,b4111,True,311151,309649,False
YP_004831120.1,pmrR,,,small regulatory membrane protein PmrR,90,b4703,True,309537,309448,False
NP_418536.1,basS,,,sensor histidine kinase BasS,1092,b4112,True,308381,309472,False
NP_418537.1,basR,,,DNA-binding transcriptional dual regulator BasR,669,b4113,True,307703,308371,False
NP_418538.2,eptA,,,phosphoethanolamine transferase EptA,1644,b4114,True,306063,307706,False
NP_418539.1,adiC,,,arginine:agmatine antiporter,1338,b4115,True,304622,305959,False
NP_418540.1,adiY,,,DNA-binding transcriptional activator AdiY,762,b4116,True,303724,304485,False
NP_418541.2,adiA,,,"arginine decarboxylase, degradative",2268,b4117,True,301132,303399,False
NP_418542.1,melR,,,DNA-binding transcriptional dual regulator MelR,909,b4118,True,300025,300933,False
NP_418543.1,melA,,,alpha-galactosidase,1356,b4119,True,299742,298387,False
NP_418544.2,melB,,,melibiose:H(+)/Na(+)/Li(+) symporter,1422,b4120,True,298284,296863,False
NP_418545.1,yjdF,,,DUF2238 domain-containing inner membrane protein YjdF,630,b4121,True,296095,296724,False
NP_418546.1,fumB,,,fumarase B,1647,b4122,True,294327,295973,False
NP_418547.1,dcuB,,,anaerobic C4-dicarboxylate transporter DcuB,1341,b4123,True,292909,294249,False
NP_418548.1,dcuR,,,DNA-binding transcriptional activator DcuR,720,b4124,True,291619,292338,False
NP_418549.1,dcuS,,,sensor histidine kinase DcuS,1632,b4125,True,289991,291622,False
NP_418550.1,yjdI,,,PF06902 family protein YjdI,231,b4126,True,289810,289580,False
NP_418551.1,yjdJ,,,putative N-acetyltransferase YjdJ,273,b4127,True,289568,289296,False
NP_418552.1,ghoS,,,antitoxin of the GhoTS toxin-antitoxin system,297,b4128,True,289069,288773,False
YP_588474.1,ghoT,,,toxin of the GhoTS toxin-antitoxin system,174,b4559,True,288745,288572,False
NP_418553.1,lysU,,,lysine--tRNA ligase/Ap4A synthetase/Ap3A synthetase,1518,b4129,True,286936,288453,False
NP_418554.1,dtpC,,,dipeptide/tripeptide:H(+) symporter DtpC,1458,b4130,True,285242,286699,False
NP_418555.1,cadA,,,lysine decarboxylase 1,2148,b4131,True,283036,285183,False
NP_418556.1,cadB,,,lysine:cadaverine antiporter,1335,b4132,True,281622,282956,False
NP_418557.1,cadC,,,DNA-binding transcriptional activator CadC,1539,b4133,True,279719,281257,False
,pheU,,,tRNA-Phe,76,b4134,True,279027,279102,False
NP_418558.2,yjdC,,,putative DNA-binding transcriptional regulator YjdC,576,b4135,True,278345,278920,False
NP_418559.1,dsbD,,,thiol-disulfide exchange protein DsbD,1698,b4136,True,276611,278308,False
NP_418560.1,cutA,,,copper binding protein CutA,339,b4137,True,276297,276635,False
NP_418561.1,dcuA,,,C4-dicarboxylate transporter DcuA,1302,b4138,True,274880,276181,False
,aspX,,,small regulatory RNA AspX,113,b4825,True,274702,274814,False
NP_418562.4,aspA,,,aspartate ammonia-lyase,1437,b4139,True,273326,274762,False
NP_418564.2,fxsA,,,protein FxsA,477,b4140,True,272989,272513,False
NP_418565.1,yjeH,,,L-methionine/branched chain amino acid exporter,1257,b4141,True,271241,272497,False
NP_418566.1,groS,,,cochaperonin GroES,294,b4142,True,270965,270672,False
NP_418567.1,groL,,,chaperonin GroEL,1647,b4143,True,270628,268982,False
NP_418568.2,yjeI,,,DUF4156 domain-containing lipoprotein YjeI,354,b4144,True,268844,268491,False
NP_418569.1,yjeJ,,,protein YjeJ,870,b4145,True,267419,268288,False
NP_418570.1,epmB,,,"lysine 2,3-aminomutase",1029,b4146,True,265996,267024,False
NP_418571.1,efp,,,protein chain elongation factor EF-P,567,b4147,True,265954,265388,False
YP_026283.1,ecnA,,,"entericidin A lipoprotein, antidote to entericidin B",126,b4410,True,265336,265211,False
YP_026284.1,ecnB,,,bacteriolytic entericidin B lipoprotein,147,b4411,True,265100,264954,False
NP_418572.4,gdx,,,guanidinium exporter,318,b4148,True,264778,264461,False
NP_418573.1,blc,,,outer membrane lipoprotein Blc,534,b4149,True,263931,264464,False
NP_418574.1,ampC,,,beta-lactamase,1134,b4150,True,262709,263842,False
NP_418575.1,frdD,,,fumarate reductase membrane protein FrdD,360,b4151,True,262287,262646,False
NP_418576.1,frdC,,,fumarate reductase membrane protein FrdC,396,b4152,True,261881,262276,False
NP_418577.1,frdB,,,fumarate reductase iron-sulfur protein,735,b4153,True,261136,261870,False
NP_418578.1,frdA,,,fumarate reductase flavoprotein subunit,1809,b4154,True,259335,261143,False
NP_418579.2,epmA,,,EF-P-lysine lysyltransferase,978,b4155,True,259010,258033,False
NP_418580.2,yjeM,,,putative transporter YjeM,1503,b4156,True,257814,256312,False
NP_418581.1,yjeN,,,uncharacterized protein YjeN,315,b4157,True,256260,255946,False
NP_418582.1,yjeO,,,DUF2645 domain-containing inner membrane protein YjeO,315,b4158,True,255949,255635,False
NP_418583.1,mscM,,,miniconductance mechanosensitive channel MscM,3324,b4159,True,252283,255606,False
NP_418584.1,psd,,,phosphatidylserine decarboxylase proenzyme,969,b4160,True,251293,252261,False
NP_418585.4,rsgA,,,ribosome small subunit-dependent GTPase A,1053,b4161,True,250144,251196,False
NP_418586.4,orn,,,oligoribonuclease,546,b4162,True,250049,249504,False
,glyV,,,tRNA-Gly,76,b4163,True,249293,249218,False
,glyX,,,tRNA-Gly,76,b4164,True,249181,249106,False
,glyY,,,tRNA-Gly,76,b4165,True,249070,248995,False
YP_002791261.1,yjeV,,,uncharacterized protein YjeV,54,b4670,True,248761,248708,False
NP_418587.1,queG,,,epoxyqueuosine reductase,1140,b4166,True,247586,248725,False
NP_418588.1,nnr,,,NAD(P)HX epimerase/NAD(P)HX dehydratase,1548,b4167,True,247587,246040,False
NP_418589.1,tsaE,,,"N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit",462,b4168,True,246068,245607,False
NP_418590.1,amiB,,,N-acetylmuramoyl-L-alanine amidase B,1338,b4169,True,245588,244251,False
NP_418591.1,mutL,,,DNA mismatch repair protein MutL,1848,b4170,True,244241,242394,False
NP_418592.1,miaA,,,tRNA dimethylallyltransferase,951,b4171,True,242401,241451,False
NP_418593.1,hfq,,,RNA-binding protein Hfq,309,b4172,True,241365,241057,False
NP_418594.1,hflX,,,ribosome rescue factor HflX,1281,b4173,True,240981,239701,False
NP_418595.1,hflK,,,regulator of FtsH protease,1260,b4174,True,239615,238356,False
NP_418596.1,hflC,,,regulator of FtsH protease,1005,b4175,True,238353,237349,False
NP_418597.1,yjeT,,,DUF2065 domain-containing protein YjeT,198,b4176,True,237267,237070,False
NP_418598.1,purA,,,adenylosuccinate synthetase,1299,b4177,True,236966,235668,False
NP_418599.1,nsrR,,,DNA-binding transcriptional regulator NsrR,426,b4178,True,235463,235038,False
NP_418600.4,rnr,,,RNase R,2442,b4179,True,234999,232558,False
NP_418601.1,rlmB,,,23S rRNA 2'-O-ribose G2251 methyltransferase,732,b4180,True,232378,231647,False
NP_418602.1,yjfI,,,DUF2170 domain-containing protein YjfI,402,b4181,True,231520,231119,False
NP_418603.1,yjfJ,,,PspA family protein YjfJ,699,b4182,True,231100,230402,False
NP_418604.1,yjfK,,,DUF2491 domain-containing protein YjfK,660,b4183,True,230351,229692,False
NP_418605.1,yjfL,,,DUF350 domain-containing inner membrane protein YjfL,399,b4184,True,229674,229276,False
NP_418606.1,yjfM,,,DUF1190 domain-containing protein YjfM,639,b4185,True,229266,228628,False
NP_418607.1,yjfC,,,putative acid--amine ligase YjfC,1164,b4186,True,228625,227462,False
NP_418608.6,aidB,,,putative acyl-CoA dehydrogenase AidB,1626,b4187,True,227378,225753,False
NP_418609.4,yjfN,,,protease activator YjfN,276,b4188,True,225361,225636,False
NP_418610.4,bsmA,,,DUF1471 domain-containing putative lipoprotein BsmA,330,b4189,True,224883,225212,False
NP_418611.1,yjfP,,,carboxylesterase,750,b4190,True,224701,223952,False
NP_418612.1,ulaR,,,DNA-binding transcriptional repressor UlaR,756,b4191,True,223200,223955,False
NP_418613.2,ulaG,,,L-ascorbate-6-phosphate lactonase,1065,b4192,True,222028,223092,False
NP_418614.4,ulaA,,,L-ascorbate specific PTS enzyme IIC component,1398,b4193,True,221673,220276,False
NP_418615.1,ulaB,,,L-ascorbate specific PTS enzyme IIB component,306,b4194,True,220260,219955,False
NP_418616.1,ulaC,,,L-ascorbate specific PTS enzyme IIA component,465,b4195,True,219945,219481,False
NP_418617.1,ulaD,,,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,651,b4196,True,219467,218817,False
NP_418618.1,ulaE,,,L-ribulose-5-phosphate 3-epimerase UlaE,855,b4197,True,218807,217953,False
NP_418619.1,ulaF,,,L-ribulose-5-phosphate 4-epimerase UlaF,687,b4198,True,217953,217267,False
NP_418620.1,yjfY,,,DUF1471 domain-containing protein YjfY,276,b4199,True,216862,217137,False
NP_418621.5,rpsF,,,30S ribosomal subunit protein S6,396,b4200,True,216535,216140,False
NP_418622.1,priB,,,primosomal replication protein N,315,b4201,True,216133,215819,False
NP_418623.1,rpsR,,,30S ribosomal subunit protein S18,228,b4202,True,215814,215587,False
NP_418624.1,rplI,,,50S ribosomal subunit protein L9,450,b4203,True,215545,215096,False
NP_418625.1,yjfZ,,,DUF2686 domain-containing protein YjfZ,795,b4204,True,214231,215025,False
NP_418627.4,ytfB,,,cell division protein YtfB,639,b4206,True,212936,213574,False
